url_path,views_total,views_unique
/att/qujata,86,34
/att/qujata/pulls,85,9
/att/qujata/issues,26,7
/att/qujata/branches,26,6
/att/qujata/edit/main/README.md,23,2
/att/qujata/branches/active,16,5
/att/qujata/pull/125,14,3
/att/qujata/pull/133,12,3
/att/qujata/projects,11,6
/att/qujata/pull/128,11,3
