url_path,views_total,views_unique
/att/qujata/pulls,109,11
/att/qujata,93,36
/att/qujata/actions,44,5
/att/qujata/issues,25,6
/att/qujata/pull/125,25,3
/att/qujata/pull/114,23,4
/att/qujata/blob/main/ROADMAP.md,22,7
/att/qujata/pull/115,21,4
/att/qujata/pull/118,18,5
/att/qujata/pull/116,18,3
