url_path,views_total,views_unique
/att/qujata,58,31
/att/qujata/blob/main/README.md,38,6
/att/qujata/tree/main/run,26,7
/att/qujata/blob/main/ROADMAP.md,22,4
/att/qujata/tree/main/api,20,7
/att/qujata/tree/main/portal,18,6
/att/qujata/tree/main,16,7
/att/qujata/blob/main/portal/docker-entrypoint.sh,16,3
/att/qujata/tree/main/run/kubernetes,15,4
/att/qujata/tree/main/nginx,15,2
