url_path,views_total,views_unique
/att/qujata,62,14
/att/qujata/issues,52,5
/att/qujata/pulls,51,6
/att/qujata/blob/github-repo-stats/att/qujata/latest-report/report.pdf,48,8
/att/qujata/edit/main/README.md,28,2
/att/qujata/pull/72,19,3
/att/qujata/tree/github-repo-stats/att/qujata/latest-report,18,1
/att/qujata/milestones,16,2
/att/qujata/issues/new,16,1
/att/qujata/actions/workflows/github-repo-stats.yml,15,1
