url_path,views_total,views_unique
/att/qujata,75,27
/att/qujata/issues,71,5
/att/qujata/pulls,38,7
/att/qujata/issues/67,27,5
/att/qujata/tree/main/.github,23,2
/att/qujata/tree/main/portal,23,2
/att/qujata/pull/93,20,3
/att/qujata/projects,19,5
/att/qujata/issues/new,17,3
/att/qujata/edit/main/README.md,16,1
