url_path,views_total,views_unique
/att/qujata/pulls,94,6
/att/qujata,77,24
/att/qujata/issues,43,4
/att/qujata/branches,34,5
/att/qujata/edit/main/README.md,20,2
/att/qujata/milestones,16,2
/att/qujata/pull/48,16,2
/att/qujata/blob/github-repo-stats/att/qujata/latest-report/report.pdf,16,1
/att/qujata/issues/new,16,1
/att/qujata/tree/github-repo-stats/att/qujata/latest-report,16,1
