url_path,views_total,views_unique
/att/qujata/pulls,99,9
/att/qujata,81,39
/att/qujata/actions,34,4
/att/qujata/pull/125,25,3
/att/qujata/pull/114,21,4
/att/qujata/issues,20,5
/att/qujata/blob/main/ROADMAP.md,19,6
/att/qujata/tree/main/api,17,5
/att/qujata/branches,16,3
/att/qujata/pull/125/files,16,2
