url_path,views_total,views_unique
/att/qujata,54,16
/att/qujata/pulls,47,6
/att/qujata/pull/75,21,7
/att/qujata/pull/72,19,3
/att/qujata/blob/github-repo-stats/att/qujata/latest-report/report.pdf,18,5
/att/qujata/pull/71,14,6
/att/qujata/issues,12,5
/att/qujata/blob/main/ROADMAP.md,10,4
/att/qujata/pull/72/files,8,2
/att/qujata/compare,7,3
