url_path,views_total,views_unique
/att/qujata,90,40
/att/qujata/blob/main/ROADMAP.md,48,14
/att/qujata/issues,30,5
/att/qujata/tree/main/portal,17,5
/att/qujata/tree/main/api,14,6
/att/qujata/blob/main/README.md,14,4
/att/qujata/tree/main/nginx,13,5
/att/qujata/tree/main/curl,12,5
/att/qujata/issues/67,10,5
/att/qujata/blob/main/curl/README.md,10,4
