url_path,views_total,views_unique
/att/qujata,95,42
/att/qujata/blob/main/ROADMAP.md,44,12
/att/qujata/issues,17,4
/att/qujata/tree/main/portal,13,4
/att/qujata/issues/67,11,7
/att/qujata/blob/github-repo-stats/att/qujata/latest-report/report.pdf,10,4
/att/qujata/tree/main/api,10,4
/att/qujata/tree/main/curl,10,4
/att/qujata/edit/main/README.md,10,1
/att/qujata/tree/main/nginx,9,3
