url_path,views_total,views_unique
/att/qujata,58,15
/att/qujata/pulls,38,6
/att/qujata/pull/75,22,7
/att/qujata/blob/github-repo-stats/att/qujata/latest-report/report.pdf,20,6
/att/qujata/pull/72,17,3
/att/qujata/blob/main/ROADMAP.md,14,4
/att/qujata/issues,11,4
/att/qujata/pull/77,9,3
/att/qujata/pull/73,7,3
/att/qujata/branches,7,2
