url_path,views_total,views_unique
/att/qujata,19,12
/att/qujata/blob/main/curl/src/main.ts,18,2
/att/qujata/blob/main/nginx/app.js,16,2
/att/qujata/blob/main/api/main.py,15,2
/att/qujata/blob/main/curl/src/app.module.ts,14,2
/att/qujata/blob/main/nginx/nginx.conf,14,2
/att/qujata/blob/main/nginx/start.sh,14,2
/att/qujata/blob/main/portal/src/app/apis.ts,14,2
/att/qujata/blob/main/api/src/api/configurations_api.py,13,3
/att/qujata/blob/main/api/src/api/tests_api.py,12,3
