url_path,views_total,views_unique
/att/qujata,55,16
/att/qujata/pulls,42,6
/att/qujata/pull/75,22,7
/att/qujata/blob/github-repo-stats/att/qujata/latest-report/report.pdf,20,6
/att/qujata/pull/72,19,3
/att/qujata/blob/main/ROADMAP.md,14,4
/att/qujata/issues,12,5
/att/qujata/pull/72/files,8,2
/att/qujata/pull/73,7,3
/att/qujata/branches,7,2
