url_path,views_total,views_unique
/att/qujata/issues,109,5
/att/qujata,92,22
/att/qujata/tree/main/.github/ISSUE_TEMPLATE,56,2
/att/qujata/pulls,49,7
/att/qujata/issues/new,43,3
/att/qujata/tree/main/.github,34,3
/att/qujata/blob/main/.github/ISSUE_TEMPLATE/bug-report.yml,33,2
/att/qujata/issues/new/choose,28,3
/att/qujata/projects,23,2
/att/qujata/blob/main/.github/ISSUE_TEMPLATE/feature.yml,21,1
