url_path,views_total,views_unique
/att/qujata,82,26
/att/qujata/pulls,58,6
/att/qujata/actions,45,4
/att/qujata/blob/main/.github/workflows/docker-image.yml,32,2
/att/qujata/issues,25,4
/att/qujata/tree/main/portal,25,2
/att/qujata/tree/main/.github/workflows,24,2
/att/qujata/tree/main/.github,22,2
/att/qujata/branches,20,4
/att/qujata/edit/main/README.md,20,1
